0.25,2.190e-05
0.50,3.992e-05
0.75,5.450e-05
1.00,6.592e-05
1.25,7.521e-05
1.50,8.172e-05
1.75,8.679e-05
2.00,9.034e-05
2.25,9.356e-05
2.50,9.499e-05
2.75,9.711e-05
3.00,9.764e-05
3.25,9.807e-05
3.50,9.809e-05
3.75,9.978e-05
4.00,9.996e-05
4.25,9.941e-05
4.50,1.001e-04
4.75,9.924e-05
5.00,9.925e-05
5.25,9.906e-05
5.50,9.998e-05
5.75,1.000e-04
6.00,9.967e-05
6.25,9.906e-05
6.50,9.975e-05
6.75,1.004e-04
7.00,1.002e-04
7.25,9.981e-05
7.50,1.002e-04
7.75,9.994e-05
8.00,1.003e-04
8.25,9.985e-05
8.50,9.965e-05
8.75,9.994e-05
9.00,9.976e-05
9.25,1.000e-04
9.50,9.997e-05
9.75,9.986e-05
10.00,1.002e-04
10.25,1.004e-04
10.50,1.005e-04
10.75,1.001e-04
11.00,1.002e-04
11.25,1.003e-04
11.50,1.000e-04
11.75,1.003e-04
12.00,1.007e-04
12.25,1.005e-04
12.50,9.959e-05
12.75,1.005e-04
13.00,9.982e-05
13.25,1.004e-04
13.50,9.960e-05
13.75,1.002e-04
14.00,9.989e-05
14.25,9.993e-05
14.50,1.005e-04
14.75,9.960e-05
15.00,1.002e-04
