0.25,7.773e-05
0.50,1.553e-04
0.75,2.323e-04
1.00,3.056e-04
1.25,3.851e-04
1.50,4.607e-04
1.75,5.344e-04
2.00,6.125e-04
2.25,6.905e-04
2.50,7.565e-04
2.75,8.396e-04
3.00,9.147e-04
3.25,9.906e-04
3.50,1.058e-03
3.75,1.128e-03
4.00,1.199e-03
4.25,1.267e-03
4.50,1.337e-03
4.75,1.403e-03
5.00,1.478e-03
5.25,1.544e-03
5.50,1.604e-03
5.75,1.680e-03
6.00,1.732e-03
6.25,1.782e-03
6.50,1.863e-03
6.75,1.910e-03
7.00,1.949e-03
7.25,2.015e-03
7.50,2.061e-03
7.75,2.098e-03
8.00,2.162e-03
8.25,2.180e-03
8.50,2.231e-03
8.75,2.266e-03
9.00,2.286e-03
9.25,2.319e-03
9.50,2.325e-03
9.75,2.341e-03
10.00,2.355e-03
10.25,2.357e-03
10.50,2.386e-03
10.75,2.385e-03
11.00,2.406e-03
11.25,2.404e-03
11.50,2.407e-03
11.75,2.401e-03
12.00,2.406e-03
12.25,2.403e-03
12.50,2.400e-03
12.75,2.384e-03
13.00,2.409e-03
13.25,2.398e-03
13.50,2.406e-03
13.75,2.388e-03
14.00,2.390e-03
14.25,2.393e-03
14.50,2.397e-03
14.75,2.409e-03
15.00,2.405e-03
