0.25,5.847e-05
0.50,1.138e-04
0.75,1.679e-04
1.00,2.188e-04
1.25,2.705e-04
1.50,3.150e-04
1.75,3.555e-04
2.00,3.951e-04
2.25,4.346e-04
2.50,4.636e-04
2.75,4.877e-04
3.00,5.160e-04
3.25,5.320e-04
3.50,5.516e-04
3.75,5.604e-04
4.00,5.712e-04
4.25,5.818e-04
4.50,5.829e-04
4.75,5.843e-04
5.00,5.928e-04
5.25,5.899e-04
5.50,5.937e-04
5.75,5.946e-04
6.00,6.050e-04
6.25,5.973e-04
6.50,5.983e-04
6.75,6.000e-04
7.00,6.015e-04
7.25,5.974e-04
7.50,5.993e-04
7.75,5.982e-04
8.00,6.042e-04
8.25,5.964e-04
8.50,5.975e-04
8.75,6.012e-04
9.00,6.008e-04
9.25,5.948e-04
9.50,5.948e-04
9.75,6.032e-04
10.00,5.987e-04
10.25,6.000e-04
10.50,5.975e-04
10.75,6.038e-04
11.00,6.019e-04
11.25,6.049e-04
11.50,5.991e-04
11.75,6.007e-04
12.00,6.022e-04
12.25,5.974e-04
12.50,6.022e-04
12.75,5.973e-04
13.00,6.005e-04
13.25,6.018e-04
13.50,5.993e-04
13.75,6.000e-04
14.00,5.963e-04
14.25,6.033e-04
14.50,5.982e-04
14.75,6.014e-04
15.00,6.033e-04
